"cid","sid","userid","reply2Id","mid_num","idstr","ctext","csource","create_at"
"3790653035616668","3790647141657488","1592025363",NULL,"3790653035616668","3790653035616668","彻查！","<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>","Mon Dec 22 18:52:53 +0800 2014"
"3790653488358960","3790647141657488","2101343950",NULL,"3790653488358960","3790653488358960","热爱北大，热爱方正，不容家园受侵犯！对于不实信息，方正集团已报案并采取法律措施，现特恳请党中央和人民政府彻查近段时间不明势力对于方正集团的持续诬告和陷害！也呼吁各界关注！","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Mon Dec 22 18:54:41 +0800 2014"
"3790653601433314","3790647141657488","2930044552",NULL,"3790653601433314","3790653601433314","方正怎么了？我还有你的电脑键盘呢。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 18:55:08 +0800 2014"
"3790653635012650","3790647141657488","1907484231",NULL,"3790653635012650","3790653635012650","我是方正er，我是四万分之一方正集团。爱北大，爱方正！","<a href=""http://app.weibo.com/t/feed/24wTPL"" rel=""nofollow"">魅族 MX3</a>","Mon Dec 22 18:55:16 +0800 2014"
"3790653689581177","3790647141657488","1988486807",NULL,"3790653689581177","3790653689581177","看热闹不嫌事大，话说宋林被抓前华润澄清，刘铁男被查前国家能源局澄清…………","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 18:55:29 +0800 2014"
"3790653928161995","3790647141657488","1825994974",NULL,"3790653928161995","3790653928161995","政泉就在盘古那里等着你呢。你把那帮黑钱的查清楚了没有。一帮倾吞国有资产，竟然还呼吁国家保护你。","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 6 Plus</a>","Mon Dec 22 18:56:26 +0800 2014"
"3790654348067563","3790647141657488","1892607062",NULL,"3790654348067563","3790654348067563","#爱方正 爱家园#养4万名员工，以及他们的家人。这需要很大的能量和功德。","<a href=""http://app.weibo.com/t/feed/8crQy"" rel=""nofollow"">Weico.iPhone</a>","Mon Dec 22 18:58:06 +0800 2014"
"3790654448439441","3790647141657488","1062701003",NULL,"3790654448439441","3790654448439441","笑而不语","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Mon Dec 22 18:58:30 +0800 2014"
"3790654511772100","3790647141657488","1025894963",NULL,"3790654511772100","3790654511772100","政泉是实名举报，还有啥不明的。恳请党中央彻查，党中央一定会给面子彻查的。华润的宋林不也恳请党中央彻查么，党中央立刻给面子了。[嘻嘻]","<a href=""http://app.weibo.com/t/feed/6onWlQ"" rel=""nofollow"">华为Ascend Mate2</a>","Mon Dec 22 18:58:45 +0800 2014"
"3790654549286701","3790647141657488","1866332625",NULL,"3790654549286701","3790654549286701","我在方正快8年了，我爱方正！我爱北大！","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 18:58:54 +0800 2014"
"3790654851533075","3790646902946793","3242255704",NULL,"3790654851533075","3790654851533075","一个人大，一个北大  基因不同 玩法也不同","<a href=""http://app.weibo.com/t/feed/3auC5p"" rel=""nofollow"">皮皮时光机</a>","Mon Dec 22 19:00:04 +0800 2014"
"3790654872105686","3790647141657488","1737640924",NULL,"3790654872105686","3790654872105686","人家那么多证据都是假的呵呵","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Mon Dec 22 19:00:11 +0800 2014"
"3790654884292428","3790647141657488","5443691625",NULL,"3790654884292428","3790654884292428","方方正正做人，实实在在做事！","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 19:00:14 +0800 2014"
"3790654943618603","3790647141657488","1054508313",NULL,"3790654943618603","3790654943618603","人家是实名举报的，为何 说是不明势力？","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 19:00:28 +0800 2014"
"3790654985599477","3790647141657488","1899283270",NULL,"3790654985599477","3790654985599477","到处都是不明势力，人家举报你什么什么，你就解释或者反驳什么什么，举着不明势力的大旗吓唬谁呢？","<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>","Mon Dec 22 19:00:38 +0800 2014"
"3790655174123960","3790647141657488","3312422221",NULL,"3790655174123960","3790655174123960","bo那时候也是头一天发声明义正严辞 第二天还不是被抓了 拍马屁也要看形势","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 19:01:23 +0800 2014"
"3790655497461431","3790647141657488","1752182074",NULL,"3790655497461431","3790655497461431","转发微博","<a href=""http://weibo.com/"" rel=""nofollow"">华为Ascend Mate7(琥珀金色)</a>","Mon Dec 22 19:02:39 +0800 2014"
"3790655531041339","3790647141657488","1104295220",NULL,"3790655531041339","3790655531041339","[挖鼻屎] 你搞不定，不能临时停牌啊！","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Mon Dec 22 19:02:48 +0800 2014"
"3790655681284801","3790647141657488","1085455075",NULL,"3790655681284801","3790655681284801","每一位方正人热爱北大，热爱方正，不容家园受侵犯！捍卫权利！捍卫家园！坚决与黑暗势力斗争到底！","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 19:03:23 +0800 2014"
"3790655958932049","3790647141657488","1602135751","3790651428920624","3790655958932049","3790655958932049","回复@北斗ST:无时无刻黑我伟大光辉正确的党！！！","<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>","Mon Dec 22 19:04:30 +0800 2014"
"3790656318877661","3790647141657488","1921884540",NULL,"3790656318877661","3790656318877661","被人欺负了我告我妈去","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 19:05:56 +0800 2014"
"3790656373547306","3790647141657488","3208607943",NULL,"3790656373547306","3790656373547306","无风不起浪，先自查原因","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 19:06:08 +0800 2014"
"3790656491510088","3790647141657488","1790840195",NULL,"3790656491510088","3790656491510088","先不论事实，就这话语措辞，恍如隔世，方正集团的危机公关还能再low吗？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 19:06:36 +0800 2014"
"3790656529059929","3790647141657488","1652901097",NULL,"3790656529059929","3790656529059929","你妈逼的！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 19:06:46 +0800 2014"
"3790656784851752","3790647141657488","1666464530",NULL,"3790656784851752","3790656784851752","浪费了一个好名字，鸡鸣狗盗！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 19:07:46 +0800 2014"
"3790656797074863","3790647141657488","1503043954",NULL,"3790656797074863","3790656797074863","我在方正13年，我爱方正！","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Mon Dec 22 19:07:50 +0800 2014"
"3790657187183420","3790647141657488","2539340287",NULL,"3790657187183420","3790657187183420","你个法盲！法院属于政府机关，关党什么事儿？大老板刚说要“依法治国”，你就找党的麻烦。傻逼了吧，人丑还请多读书。 [哈哈][哈哈][哈哈]","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Mon Dec 22 19:09:23 +0800 2014"
"3790657615181839","3790647141657488","1304436355",NULL,"3790657615181839","3790657615181839","一群骗子","<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>","Mon Dec 22 19:11:04 +0800 2014"
"3790657879046861","3790647141657488","2299308661",NULL,"3790657879046861","3790657879046861","我是方正人，喜欢并热爱自己的家园","<a href=""http://app.weibo.com/t/feed/3Maikb"" rel=""nofollow"">中国移动三星galaxyS3</a>","Mon Dec 22 19:12:08 +0800 2014"
"3790657954550726","3790647141657488","1497209182",NULL,"3790657954550726","3790657954550726","支持北大，严惩谣言祸乱者。","<a href=""http://weibo.com/"" rel=""nofollow"">三星Galaxy Note II</a>","Mon Dec 22 19:12:26 +0800 2014"
"3790658152103016","3790647141657488","1766515560",NULL,"3790658152103016","3790658152103016","有事找法院，党中央很忙。","<a href=""http://app.weibo.com/t/feed/4B31ie"" rel=""nofollow"">荣耀3X</a>","Mon Dec 22 19:13:13 +0800 2014"
"3790658311500554","3790647141657488","1915878710",NULL,"3790658311500554","3790658311500554","坐观其变。//@释魏然: 我️方正","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 19:13:51 +0800 2014"
"3790658542516788","3790647141657488","2789054830",NULL,"3790658542516788","3790658542516788","装模做样，政泉控股举报的一个都不回应，摆明就有问题","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Mon Dec 22 19:14:46 +0800 2014"
"3790659175351212","3790647141657488","1750029005",NULL,"3790659175351212","3790659175351212","这到底是闹哪样—。—|||无论如何，方正曾经培养了我，还是要支持一下的！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 19:17:17 +0800 2014"
"3790659431228700","3790647141657488","1791504221","3790648135801619","3790659431228700","3790659431228700","回复@GuoCD:呵呵，准时7点15发送吗？[哈哈][哈哈][哈哈]","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Mon Dec 22 19:18:18 +0800 2014"
"3790659464644958","3790646902946793","1894809783",NULL,"3790659464644958","3790659464644958","从赢利的角度讲，当当的精细确实无人能敌，但投资人看重的估计是“梦想”吧…","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 19:18:26 +0800 2014"
"3790659498202580","3790647141657488","1773057375",NULL,"3790659498202580","3790659498202580","[挤眼]no zuo no die","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 19:18:34 +0800 2014"
"3790659607405353","3790647141657488","1791504221",NULL,"3790659607405353","3790659607405353","看到水军就够了","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Mon Dec 22 19:19:00 +0800 2014"
"3790659741637081","3790647141657488","1791504221","3790657954550726","3790659741637081","3790659741637081","回复@期寄2012:那你倒是一条条回应一下谣言啊","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Mon Dec 22 19:19:32 +0800 2014"
"3790659816999502","3790647141657488","2308257201",NULL,"3790659816999502","3790659816999502","坚决支持集团起诉造谣惑众者！","<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>","Mon Dec 22 19:19:50 +0800 2014"
"3790659875868196","3790647141657488","1791504221","3790655681284801","3790659875868196","3790659875868196","回复@Hello-我是吕先森:不要喊口号，拿出证据来","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Mon Dec 22 19:20:03 +0800 2014"
"3790660064488068","3790647141657488","2242073753",NULL,"3790660064488068","3790660064488068","把别人质疑的疑点，例如几个护照几个账户几笔钱，一五一十说清楚，比报案强","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 19:20:49 +0800 2014"
"3790660110629279","3790647141657488","1791504221",NULL,"3790660110629279","3790660110629279","回复@VICTORIAYOO:被方正洗脑了吗？","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Mon Dec 22 19:21:00 +0800 2014"
"3790660182083307","3790647141657488","2130878657","3790657187183420","3790660182083307","3790660182083307","回复@了不起的盖茨_比:虽然不知道你在说谁法盲，但起码从你说的话看来，你这才是法盲啊。","<a href=""http://app.weibo.com/t/feed/1GEU4g"" rel=""nofollow"">Smartisan T1</a>","Mon Dec 22 19:21:17 +0800 2014"
"3790660395610995","3790647141657488","1424327404",NULL,"3790660395610995","3790660395610995","坚决支持方正","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 19:22:08 +0800 2014"
"3790660445947564","3790647141657488","2191810065",NULL,"3790660445947564","3790660445947564","方方正正做人，实实在在做事！支持北大方正！","<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>","Mon Dec 22 19:22:20 +0800 2014"
"3790660496688652","3790647141657488","1791504221","3790653635012650","3790660496688652","3790660496688652","回复@踏浪潇湘V:得了吧，一群水军，糊弄谁啊，你爱方正方正就没问题？","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Mon Dec 22 19:22:32 +0800 2014"
"3790660668673018","3790647141657488","1791504221","3790651164473895","3790660668673018","3790660668673018","回复@方正电子:你当你们是什么家园？腐败官商勾结家园？","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Mon Dec 22 19:23:13 +0800 2014"
"3790661008444589","3790647141657488","1894809783",NULL,"3790661008444589","3790661008444589","关注方正可持续发展~","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 19:24:34 +0800 2014"
"3790661013085561","3790647141657488","1662994874",NULL,"3790661013085561","3790661013085561","同样相信方正。[good]//@渊之语: 请相信、支持、关心我和方正的朋友们，帮忙转发。谢谢！ //@渊之语:在这里7年，和方正一起成长。我坚信，邪不胜正，社会各界会还#方正集团#一个公道。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 19:24:34 +0800 2014"
"3790661049986125","3790647141657488","1791504221",NULL,"3790661049986125","3790661049986125","回复@VICTORIAYOO:你怎么知道方正就是正义一方？","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Mon Dec 22 19:24:44 +0800 2014"
"3790661419636513","3790647141657488","1720151053",NULL,"3790661419636513","3790661419636513","力挺方正！","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 19:26:12 +0800 2014"
"3790661939972279","3790647141657488","1811851731",NULL,"3790661939972279","3790661939972279","方正欠俺的研究费n万元，一拖二躲n年，很不地道。其他怎样，俺就不知道了……","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 19:28:16 +0800 2014"
"3790662007141527","3790646902946793","3759566454",NULL,"3790662007141527","3790662007141527","当当2015应该发力啦","<a href=""http://app.weibo.com/t/feed/3auC5p"" rel=""nofollow"">皮皮时光机</a>","Mon Dec 22 19:28:31 +0800 2014"
"3790662044594285","3790647141657488","1679688787",NULL,"3790662044594285","3790662044594285","[拳头]","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 19:28:41 +0800 2014"
"3790662065109818","3790647141657488","5362471091",NULL,"3790662065109818","3790662065109818","方方正正，清者自清。","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 19:28:46 +0800 2014"
"3790662166334431","3790647141657488","1407829950",NULL,"3790662166334431","3790662166334431","方正集团一直秉承方方正正做人，实实在在做事的原则，我们爱方正！","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 19:29:10 +0800 2014"
"3790662245627973","3790647141657488","2308257201",NULL,"3790662245627973","3790662245627973","回复@猪头世:起码方正没造谣政泉xx被抓了，是非曲直应由有关部门去调查。","<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>","Mon Dec 22 19:29:29 +0800 2014"
"3790662623404612","3790647141657488","1411407345",NULL,"3790662623404612","3790662623404612","我是方正人，支持北大，支持方正，彻查黑手！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 19:30:59 +0800 2014"
