"userid","idstr","screen_name","name","province","city","location","description","url","profile_url","user_domain","weihao","gender","followers_count","bi_followers_count","friends_count","statuses_count","favourites_count","ucreate_at","allow_all_act_msg","geo_enabled","verified","allow_all_comment","verified_reason"
"1378131404","1378131404","召灵童子","召灵童子","400","2","海外 英国","灵魂有质量，精神很虚无；生死离凡身，飘荡在苍穹。",,"u/1378131404",NULL,NULL,"m","6213","26","74","2614","2","Tue Sep 07 08:58:29 +0800 2010","1","0","0","1",
"1393779571","1393779571","陈虎微评论","陈虎微评论","11","8","北京 海淀区","致力中国深层改革推动的思想者和实践者，彰显客观犀利风格的独立时政财经评论人，中字头基金会负责人，福布斯中文网专栏作家。","http://blog.sina.com.cn/u/1393779571","u/1393779571",NULL,NULL,"m","53795","383","963","5008","6","Sat Jan 22 01:31:45 +0800 2011","0","1","1","1","独立评论人，受搜狐、网易、科学时报特约，撰写了大量的财经和社会评论"
"1395803655","1395803655","北京夏国祥","北京夏国祥","31","7","上海 普陀区","作家 编辑 博客： http://blog.sina.com.cn/xywsynu","http://blog.sina.com.cn/xywsynu","u/1395803655",NULL,NULL,"m","7326","1441","1776","30165","78","Mon Jul 26 16:20:23 +0800 2010","0","1","1","1","夏永为，代表作《一本书学会人情世故》"
"1400224832","1400224832","辰安巳逸","辰安巳逸","11","1","北京 东城区","有学无类，心径自明。不论多么复杂的问题都有一条最简单的道理。","http://blog.sina.com.cn/u/1400224832","kingvvay","kingvvay",NULL,"m","1058","97","529","20966","243","Tue Feb 23 12:35:13 +0800 2010","0","0","0","0",
"1400951485","1400951485","让利润奔跑_Lgllp","让利润奔跑_Lgllp","11","1000","北京","此微博为浏览及收藏而设，为获知及娱乐女儿之用。",,"u/1400951485",NULL,NULL,"m","176","12","702","1055","30","Thu May 20 08:46:14 +0800 2010","0","1","0","1",
"1401388145","1401388145","喵星人的女仆","喵星人的女仆","51","1","四川 成都","锥子脸90后营销号自觉绕道～谢谢",,"u/1401388145",NULL,NULL,"f","67","19","169","3625","170","Sun Jul 24 20:36:36 +0800 2011","0","0","0","0",
"1401497853","1401497853","国5宇子","国5宇子","11","2","北京 西城区",NULL,,"678060478","liuseanyu","678060478","m","823","187","269","6349","3","Sun Feb 20 09:40:13 +0800 2011","0","1","0","1",
"1401760347","1401760347","天下独绝","天下独绝","11","1","北京 东城区","中国人，属猴，懂电脑，爱学习， 喜欢SUV，恋旧。010900000126",,"itbj","itbj",NULL,"m","1097","158","410","9600","863","Fri Oct 09 23:12:38 +0800 2009","0","1","0","1",
"1402221512","1402221512","火车窗外的灯火","火车窗外的灯火","32","1","江苏 南京",NULL,,"john2000","john2000",NULL,"m","147","18","365","862","103","Mon Jan 03 19:50:03 +0800 2011","1","0","0","1",
"1402774727","1402774727","利息宝","利息宝","11","2","北京 西城区","利息网(51Saving.Com)是国内较早的致力于金融导航服务的提供商之一",,"fanwilliam","fanwilliam",NULL,"m","10842","33","353","3581","4931","Wed Jan 19 11:16:36 +0800 2011","0","1","0","1",
"1403253227","1403253227","自在忘荃","自在忘荃","400","1","海外 美国","得魚而忘荃 得意而忘言","http://blog.sina.com.cn/zhouzhong2000","zhouzhong2000","zhouzhong2000",NULL,"m","90","13","110","1622","189","Tue Oct 12 23:12:55 +0800 2010","0","1","0","1",
"1403296025","1403296025","剑之王者","剑之王者","11","1000","北京","鹤发童颜老神仙","http://blog.sina.com.cn/sking1997","u/1403296025",NULL,NULL,"m","833","68","103","4461","11","Tue Mar 09 16:41:02 +0800 2010","0","1","0","1",
"1404477487","1404477487","nisha123","nisha123","34","1000","安徽",NULL,,"u/1404477487",NULL,NULL,"m","72","29","789","198","7","Tue Mar 01 13:38:09 +0800 2011","0","1","0","1",
"1405013412","1405013412","bwwolf","bwwolf","11","2","北京 西城区","未来基金经理她爸","http://blog.sina.com.cn/qyanqiyu1","209383819","bwwolf","209383819","m","2401","451","531","2791","1","Mon Mar 14 08:35:46 +0800 2011","0","1","0","1",
"1406093903","1406093903","Howellzhu","Howellzhu","11","1000","北京",NULL,,"u/1406093903",NULL,NULL,"m","340","52","135","511","15","Tue May 31 13:33:20 +0800 2011","0","0","0","1",
"1406408695","1406408695","哑巴歌星","哑巴歌星","11","1","北京 东城区","共氏保赤丸，光你妈靠吹闪闪发光的牛逼是不行的...",,"u/1406408695",NULL,NULL,"m","195","27","503","3908","25","Sun May 15 18:54:07 +0800 2011","1","1","0","1",
"1407829950","1407829950","Allan戴","Allan戴","31","5","上海 长宁区",NULL,,"u/1407829950",NULL,NULL,"m","33","2","27","20","1","Sun Mar 07 22:55:45 +0800 2010","0","1","0","1",
"1409344863","1409344863","阿咪阿咪红","阿咪阿咪红","11","5","北京 朝阳区","文化旅游产业投资，法律砖家","http://blog.sina.com.cn/guanyinshuxia","u/1409344863",NULL,NULL,"f","928","111","151","2184","10","Fri Nov 12 10:22:07 +0800 2010","0","1","0","1",
"1409350917","1409350917","顾灵犀","顾灵犀","11","8","北京 海淀区","走进你的心里",,"gulingxi","gulingxi",NULL,"f","718","167","625","3715","125","Wed Feb 24 13:10:35 +0800 2010","0","1","0","1",
"1410788162","1410788162","芝加哥学派","芝加哥学派","400","11","海外 新加坡","新加坡国立大学能源研究所高级研究员","http://blog.sina.com.cn/sunrain75","279928992","sunrain75","279928992","m","3974","304","394","7796","11","Thu Dec 17 23:52:33 +0800 2009","1","1","0","1",
"1410807012","1410807012","KingOX360","KingOX360","11","5","北京 朝阳区","To be an eminent photographer.",,"dragonyjd","dragonyjd",NULL,"m","149","20","110","1250","0","Wed Mar 17 12:24:59 +0800 2010","0","1","0","1",
"1411366070","1411366070","南宫慕珊","南宫慕珊","11","1000","北京",NULL,,"u/1411366070",NULL,NULL,"f","498","53","87","2586","4","Tue Mar 23 11:21:18 +0800 2010","0","1","0","1",
"1411407345","1411407345","手机用户1411407345","手机用户1411407345","11","1000","北京",NULL,,"u/1411407345",NULL,NULL,"m","15","0","30","1","0","Thu Mar 29 14:43:58 +0800 2012","0","1","0","1",
"1418544911","1418544911","何牧天V","何牧天V","100","1000","其他","天高云淡 牧草飞扬","http://blog.sina.com.cn","u/1418544911",NULL,NULL,"m","177","76","263","914","3","Wed Sep 22 12:23:22 +0800 2010","0","1","0","1",
"1418801131","1418801131","报恩de喵","报恩de喵","11","8","北京 海淀区","女人，大美为心净，中美为修寂，小美为貌体。",,"u/1418801131",NULL,NULL,"f","808","190","480","4842","1422","Sun Feb 07 16:42:48 +0800 2010","0","1","0","1",
"1419741773","1419741773","苏州郎心铁","苏州郎心铁","32","1000","江苏","说真话、说人话，有时也需要勇气。努力做一个无所畏惧的中小V。","http://blog.sina.com.cn/1963pyx","u/1419741773",NULL,NULL,"m","45832","1499","1790","48037","310","Tue Oct 06 00:00:49 +0800 2009","0","1","1","1","作者，代表作《生命20小时》《商贾苏州》"
"1419790104","1419790104","一路即停","一路即停","11","1000","北京","天天没事天天忙","http://blog.sina.com.cn/u/1419790104","showroad","showroad",NULL,"m","92","5","419","1660","17","Thu May 12 10:51:26 +0800 2011","0","1","0","0",
"1420090595","1420090595","翁石1420090595","翁石1420090595","33","1","浙江 杭州","渴望好空气，追求好环境。家中无化石能源车辆。",,"u/1420090595",NULL,NULL,"m","152","18","296","1178","26","Sat Apr 21 10:28:04 +0800 2012","0","1","0","1",
"1421309552","1421309552","八一老妖","八一老妖","42","1","湖北 武汉","逍遥派，无仙庄，悠悠荡荡，摇摇晃晃。","http://hongsanxia.i.tiexue.net/","81laoyao","81laoyao",NULL,"m","806","351","571","30329","221","Wed Nov 23 17:36:49 +0800 2011","1","0","0","1",
"1424327404","1424327404","风寒笑的微博","风寒笑的微博","23","1","黑龙江 哈尔滨",NULL,,"u/1424327404",NULL,NULL,"m","203","22","70","580","0","Thu Jul 08 20:30:29 +0800 2010","0","1","0","1",
"1424615113","1424615113","关系空子羊勃起","关系空子羊勃起","12","26","天津 滨海新区","膝盖中了一箭",,"killvicdc","killvicdc",NULL,"m","471","123","292","11766","4","Thu Dec 16 15:29:46 +0800 2010","0","1","0","1",
"1424729650","1424729650","二姐乐呵呵","二姐乐呵呵","62","1000","甘肃","我和闺女的日常","http://blog.sina.com.cn/susanchn","susanchn","susanchn",NULL,"f","343","20","218","1400","14","Thu Jan 07 17:00:55 +0800 2010","1","0","0","1",
"1426172774","1426172774","卢沟瞧月","卢沟瞧月","11","8","北京 海淀区","大圭不琢 境随心转 相由心生 因慧域净 心明妙现 随缘妙用 人生如镜 柔和质直 真善美慧 学为人师 行为世范","http://blog.sina.com.cn/u/1426172774","donking1580","donking1580",NULL,"m","8136","70","154","64001","42","Wed Oct 28 13:09:28 +0800 2009","0","1","1","1","北京聚合筋建筑修复技术中心 总工"
"1429212947","1429212947","Orc_Ozzie","Orc_Ozzie","100","1000","其他",NULL,,"r4ex","r4ex",NULL,"m","73","13","246","8602","40","Mon May 03 14:54:23 +0800 2010","0","0","0","0",
"1431318185","1431318185","忠孝东路西","忠孝东路西","33","1","浙江 杭州","主营包装公司上市，兼营宏观经济、财务会计、私募股权投资、社会、政治、国际政治、历史研究。微博言论仅代表个人观点，与个人所服务的单位无关。","http://blog.sina.com.cn/u/1431318185","charles841","charles841",NULL,"m","1074","105","191","1052","220","Thu Nov 05 13:07:31 +0800 2009","1","0","0","1",
"1431708914","1431708914","家乐0729","家乐0729","11","7","北京 石景山区",NULL,,"u/1431708914",NULL,NULL,"m","23","23","52","0","1","Fri Apr 29 17:42:40 +0800 2011","0","1","0","0",
"1431713093","1431713093","围炉-煮茶","围炉-煮茶","37","2","山东 青岛",NULL,,"u/1431713093",NULL,NULL,"m","408","41","571","4074","128","Fri Nov 05 23:00:33 +0800 2010","0","1","0","1",
"1436175863","1436175863","麓山枫红","麓山枫红","43","1","湖南 长沙",NULL,,"u/1436175863",NULL,NULL,"m","33","1","39","16","6","Thu Oct 28 16:23:25 +0800 2010","0","1","0","1",
"1442479777","1442479777","MrHard","MrHard","44","1","广东 广州","南越国某非著名高校资深民工。","http://blog.sina.com.cn/ilovekoko","106068888","ilovekoko","106068888","m","3539","808","925","28480","724","Wed Nov 18 09:40:13 +0800 2009","1","1","0","1",
"1443111381","1443111381","渔唱","渔唱","11","5","北京 朝阳区","常住破庙睡苔痕，惯吃野草乱树根；活到神情飘没处，更无真相有真魂","http://blog.sina.com.cn/singer12pm","bslade","bslade",NULL,"m","42","10","81","910","4","Mon Feb 22 09:46:21 +0800 2010","0","1","0","1",
"1444078144","1444078144","seecl","seecl","31","15","上海 浦东新区",NULL,"http://blog.sina.com.cn/seecl","sbgovement","sbgovement",NULL,"m","120","31","102","960","37","Fri Jul 09 09:12:27 +0800 2010","0","1","0","1",
"1457653563","1457653563","云淡天才高","云淡天才高","11","8","北京 海淀区","IT杂家","http://blog.sina.com.cn/u/1457653563","chinahky","chinahky",NULL,"m","46","3","108","148","53","Tue Mar 22 12:43:40 +0800 2011","0","1","0","1",
"1459240713","1459240713","快乐王柴玉关","快乐王柴玉关","21","2","辽宁 大连",NULL,,"u/1459240713",NULL,NULL,"m","44","6","141","1","75","Wed Jan 20 14:52:21 +0800 2010","0","1","0","1",
"1459919614","1459919614","龚华-","龚华-","11","8","北京 海淀区","中国社会大学首席科学家。教兽级混混，2B帮帮主，流氓局局长，裆总痒总书记，均痿主席。",,"208181768","ghhhua","208181768","m","1055","410","598","117","60","Thu Oct 29 11:03:54 +0800 2009","1","1","0","1",
"1463937554","1463937554","嫂子放开我","嫂子放开我","31","1","上海 黄浦区","此号无节操,各种喷,不喜勿关注,爱好小清新的请关注我另外的首饰号",,"u/1463937554",NULL,NULL,"m","329","77","141","2983","14","Wed Dec 22 15:35:19 +0800 2010","0","1","0","1",
"1464548113","1464548113","SAP山姆大叔","SAP山姆大叔","100","1000","其他","其实，这不是我想要的生活。",,"u/1464548113",NULL,NULL,"m","396","73","328","67","5","Wed Mar 30 21:03:28 +0800 2011","0","1","0","1",
"1464885664","1464885664","Kai__Zhang","Kai__Zhang","61","1","陕西 西安",NULL,"http://blog.sina.com.cn/zkvi","zkvi","zkvi",NULL,"m","64","17","145","293","7","Thu Oct 15 11:54:19 +0800 2009","0","0","0","1",
"1469745394","1469745394","派大星一起抓水母吧","派大星一起抓水母吧","100","1000","其他","金融民工",,"u/1469745394",NULL,NULL,"m","102","28","744","496","307","Wed Apr 25 09:31:13 +0800 2012","0","1","0","1",
"1484608377","1484608377","xiehao2010","xiehao2010","11","8","北京 海淀区",NULL,,"u/1484608377",NULL,NULL,"m","90","47","150","102","4","Mon Oct 10 18:13:27 +0800 2011","1","1","0","1",
"1486084720","1486084720","性感的生活在别处","性感的生活在别处","35","1","福建 福州","人生一碗饭，两行文字间。以心为形役，怎能委心任去留？","http://user.qzone.qq.com/3712367","landy526","landy526",NULL,"m","6489","162","503","6584","20","Wed Oct 13 20:16:53 +0800 2010","0","1","0","1",
"1488049591","1488049591","考拉蜜蜂","考拉蜜蜂","11","8","北京 海淀区","用脚步仗量世界,用眼睛捕捉精彩，用心灵感受生活，用双手记录?间。",,"u/1488049591",NULL,NULL,"f","43","7","59","25","3","Thu Jun 23 22:34:33 +0800 2011","0","1","0","1",
"1494025962","1494025962","iBox","iBox","61","1","陕西 西安","影视天使投资人，投资作品包括小时代4以及狼图腾等",,"206268688","iboxing","206268688","m","834","191","421","2394","104","Wed Oct 14 23:50:29 +0800 2009","0","1","0","1",
"1494931813","1494931813","qtds","qtds","11","1","北京 东城区","边走边看......不用走得太快，路上的风景很好",,"qtdsswk","qtdsswk",NULL,"m","203","31","152","1262","4","Sat Dec 05 22:29:48 +0800 2009","0","1","0","1",
"1495081644","1495081644","雷满天","雷满天","11","1","北京 东城区","一个文质彬彬的中年男人，潇洒异常，在夕阳下，手里拿着一个剧本，靠在大树下凝思。剧本展开的一页中间有一段话：“给赌徒只留地狱”","http://blog.sina.com.cn/u/1495081644","u/1495081644",NULL,NULL,"m","453","11","118","1616","2","Sat Dec 19 14:45:48 +0800 2009","0","1","0","1",
"1495110473","1495110473","超级无敌奥特慢","超级无敌奥特慢","11","8","北京 海淀区","你可以没有天分，可以不聪明，但你一定要努力、一定要坚持，这是你后天唯一可以自主把握的资本。","http://blog.sina.com.cn/felixzou","zoudongchen","zoudongchen",NULL,"m","739","150","805","8133","1197","Thu May 06 09:44:10 +0800 2010","0","1","0","1",
"1497062323","1497062323","reallymax","reallymax","11","8","北京 海淀区","方案控","http://blog.sina.com.cn/reallymax26","reallymax","reallymax",NULL,"m","690","530","1153","1135","14","Wed Sep 01 16:53:10 +0800 2010","1","1","0","1",
"1497209182","1497209182","期寄2012","期寄2012","11","1000","北京",NULL,,"jerryba","jerryba",NULL,"m","52","31","114","547","80","Tue Nov 03 17:10:20 +0800 2009","0","1","0","1",
"1503043954","1503043954","渲楠","渲楠","11","1000","北京",NULL,"http://blog.sina.com.cn/xuannan1128","xuannan1128","xuannan1128",NULL,"f","525","94","141","1420","125","Tue Mar 16 10:18:30 +0800 2010","0","1","0","1",
"1504356567","1504356567","狐狸和尾巴","狐狸和尾巴","11","8","北京 海淀区",NULL,"http://blog.sina.com.cn/u/1504356567","founderbn","founderbn",NULL,"m","1304","345","999","4867","176","Wed Jul 14 09:20:42 +0800 2010","0","1","0","0",
"1504367357","1504367357","XIGA_Jenny","XIGA_Jenny","400","2","海外 英国",NULL,,"liujiani","liujiani",NULL,"f","48314","972","1059","8533","28","Wed Dec 30 09:43:39 +0800 2009","0","0","1","1","歌手，苏州百随生物科技有限公司总经理"
"1516397512","1516397512","最北萨满","最北萨满","32","9","江苏 盐城","民众不傻，切勿自以为是！",,"u/1516397512",NULL,NULL,"m","122","13","87","1892","233","Wed Oct 12 09:31:53 +0800 2011","0","1","0","1",
"1517916214","1517916214","米瑞蓉","米瑞蓉","51","1","四川 成都","小说＜留守男人＞作者，一个行走在文学边缘的人。","http://blog.sina.com.cn/wanbomiruirong","u/1517916214",NULL,NULL,"f","260818","588","646","36488","80","Fri Jan 08 13:19:22 +0800 2010","0","1","1","1","小说《留守男人》作者、成都市女企业家协会会长"
"1524257537","1524257537","买买提x-OK","买买提x-OK","400","45","海外 沙特阿拉伯","公众微信：indexfund","http://abc.com","leolee","leolee",NULL,"m","16504","593","2080","9937","243","Wed Oct 07 17:42:47 +0800 2009","1","0","0","1",
"1554710050","1554710050","傅盛","傅盛","11","5","北京 朝阳区","人生在世，总要做出一些让自己觉得NB的东西。","http://www.umiwi.com/video/detail6225","fusheng7878","fusheng7878",NULL,"m","2821171","650","849","4850","153","Tue Nov 17 19:40:49 +0800 2009","0","1","1","1","猎豹移动（原金山网络）CEO"
