,cid,sid,screen_name,reply2Id,ctext,csource,create_at,UC
119,3827263055307063,3827261046578526,Tina-Fay,,托半亿呢？,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 6</a>",Thu Apr 02 19:28:02 +0800 2015,2
120,3827263181502458,3827261046578526,时间嗖嗖的,,阿尔维斯为什么要穿刺客,"<a href=""http://app.weibo.com/t/feed/6i1N38"" rel=""nofollow"">nubia Z7 mini</a>",Thu Apr 02 19:28:31 +0800 2015,2
121,3827263202493817,3827254091703924,佳心爱吐槽,,不写,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:28:37 +0800 2015,3
122,3827263215088262,3827261046578526,華華RMA,,11年时间，卖出近30名球员，6亿的总收入，欧洲良心黑店。,"<a href=""http://weibo.com/"" rel=""nofollow"">大米他儿子小米</a>",Thu Apr 02 19:28:40 +0800 2015,2
123,3827263382717573,3827256617065240,是谁在念,,你观察过你认真听讲过吗？试试,"<a href=""http://app.weibo.com/t/feed/3KeSKP"" rel=""nofollow"">WeicoPro</a>",Thu Apr 02 19:29:19 +0800 2015,3
124,3827263428629536,3827261046578526,铁尺金不换诚实可靠小郎君,,回复@张崇自然:这还差不多 谢谢指正[doge],"<a href=""http://app.weibo.com/t/feed/fkoop"" rel=""nofollow"">红米4G</a>",Thu Apr 02 19:29:30 +0800 2015,1
125,3827263454102745,3827261046578526,we姜旻,,为啥没有托雷斯,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 02 19:29:36 +0800 2015,1
126,3827263538060938,3827261046578526,张崇自然,,回复@铁尺金不换诚实可靠小郎君:[握手],"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone</a>",Thu Apr 02 19:29:57 +0800 2015,2
127,3827263550653220,3827261658492222,张艳艳201504,,加油吧,"<a href=""http://app.weibo.com/t/feed/3b7vIC"" rel=""nofollow"">酷派大神</a>",Thu Apr 02 19:29:59 +0800 2015,3
128,3827263554565079,3827261658492222,妩媚小师傅,3827262795239801.0,回复@大白119:钱不好挣,"<a href=""http://app.weibo.com/t/feed/3Q8yH0"" rel=""nofollow"">华为Ascend P6</a>",Thu Apr 02 19:30:01 +0800 2015,3
129,3827263592661167,3827261658492222,RUIRUIRUI丶,,Fighting～,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 02 19:30:10 +0800 2015,3
130,3827263601061592,3827261658492222,妩媚小师傅,3827262795239801.0,回复@大白119:加油,"<a href=""http://app.weibo.com/t/feed/3Q8yH0"" rel=""nofollow"">华为Ascend P6</a>",Thu Apr 02 19:30:12 +0800 2015,3
131,3827263856898902,3827261658492222,百变樱桃5559738879,,努力加油,"<a href=""http://app.weibo.com/t/feed/1ls6aP"" rel=""nofollow"">荣耀畅玩4X·快科技</a>",Thu Apr 02 19:31:13 +0800 2015,3
132,3827264032960308,3827261658492222,dasd_7064,,家里为了你都倾家荡产了？！哦哦,"<a href=""http://app.weibo.com/t/feed/14amah"" rel=""nofollow"">HTC</a>",Thu Apr 02 19:31:55 +0800 2015,3
133,3827264183803361,3827261658492222,回忆美好的夏天,,谁没有困难的时候啊！总会过去的！加油,"<a href=""http://app.weibo.com/t/feed/3zcuU3"" rel=""nofollow"">金立智能手机</a>",Thu Apr 02 19:32:31 +0800 2015,3
134,3827264196397667,3827261658492222,澳大利亚澳链投资集团Eric,,敢问洞主在哪里求学？花销如此之大。。。,"<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>",Thu Apr 02 19:32:34 +0800 2015,3
135,3827264334205705,3827264179003962,用户5576060708,,？？？,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:33:06 +0800 2015,3
136,3827264334950425,3827264179003962,蓝海评论指标室,,[怒骂]废话。,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:33:07 +0800 2015,3
137,3827264367967866,3827264179003962,她的高冷如月亮i,,树洞君是谁啊？！！！[思考],"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:33:14 +0800 2015,3
138,3827264389520739,3827261046578526,我爱冯泽良,,葡语系,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Thu Apr 02 19:33:20 +0800 2015,1
139,3827264531966138,3827264179003962,回忆美好的夏天,,太没有自信了吧！,"<a href=""http://app.weibo.com/t/feed/3zcuU3"" rel=""nofollow"">金立智能手机</a>",Thu Apr 02 19:33:54 +0800 2015,3
140,3827264561377845,3827261658492222,安迪避风港,,加油,"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Thu Apr 02 19:34:01 +0800 2015,3
141,3827264607062973,3827264179003962,伪叔叔88833,,越这样想   就越爱的[挖鼻屎][爱你],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 02 19:34:12 +0800 2015,3
142,3827264620148899,3827261658492222,哈金院13级金融学3班,,加油加油哦！,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:34:15 +0800 2015,3
143,3827264652998295,3827264179003962,早安陌生人-2015,,没有安全感吧,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:34:23 +0800 2015,3
144,3827264662124044,3827264179003962,田露67333,,这是习惯，不是爱；爱就要轰轰烈烈，不爱了，可以转身走开；,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 19:34:24 +0800 2015,3
145,3827264775184074,3827264179003962,柯瑾毓慧,,不算，ta迟早会离开你。,"<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>",Thu Apr 02 19:34:52 +0800 2015,2
146,3827264779043271,3827264179003962,好心疼自己长得那么丑,,[挖鼻屎]。我也一直在考虑这个问题。,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:34:53 +0800 2015,3
147,3827265353709513,3827261658492222,妩媚小师傅,,喝点水，哈哈哈哈,"<a href=""http://app.weibo.com/t/feed/3Q8yH0"" rel=""nofollow"">华为Ascend P6</a>",Thu Apr 02 19:37:10 +0800 2015,3
148,3827265467093710,3827264179003962,我一直相信萌,,越在呼越会失去,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:37:37 +0800 2015,3
149,3827265593308152,3827264179003962,xaha1985,,不会抛弃的,"<a href=""http://app.weibo.com/t/feed/13mmrA"" rel=""nofollow"">OPPO智能手机</a>",Thu Apr 02 19:38:07 +0800 2015,3
150,3827265781355611,3827264179003962,大白119,3827265467093710.0,回复@我一直相信萌:真心是这么回事,"<a href=""http://app.weibo.com/t/feed/5Vn5w4"" rel=""nofollow"">红米Note</a>",Thu Apr 02 19:38:52 +0800 2015,2
151,3827265975058805,3827264179003962,有什么可以阻止我疯,,爱的越深或许越怕失去吧,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:39:38 +0800 2015,3
152,3827266054280687,3827261046578526,微足彩,,这些后卫能全部认识的，应该算是一位真球迷，看球队基本面，后防主力的在否是很重要的，至少对大小球的判断有些依据,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 19:39:56 +0800 2015,3
153,3827266113065052,3827261658492222,陌一松曦,,加油！,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:40:11 +0800 2015,2
154,3827266277052379,3827264179003962,淡蓝的北极星,,那就坦诚相见，一切都是想与不想的问题。,"<a href=""http://app.weibo.com/t/feed/4Vdgl4"" rel=""nofollow"">小米手机4</a>",Thu Apr 02 19:40:50 +0800 2015,3
155,3827266280725196,3827261046578526,超级玛丽没有噢,,费电男，伊布即视感,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 02 19:40:51 +0800 2015,2
156,3827266515625404,3827257874997751,好久不见_86523,,我也是[泪],"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone</a>",Thu Apr 02 19:41:47 +0800 2015,3
157,3827266704735119,3827261046578526,Hins-Lee-,,沒有T9[衰],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 02 19:42:32 +0800 2015,3
158,3827266796823905,3827254091703924,编辑部的主编,,天还早，再写会儿,"<a href=""http://app.weibo.com/t/feed/5gETFb"" rel=""nofollow"">New HTC One</a>",Thu Apr 02 19:42:54 +0800 2015,3
159,3827266973143739,3827264179003962,丨Oo小猫oO丨,,有没有人告诉我这是几号几点的微博?,"<a href=""http://app.weibo.com/t/feed/5FFMYd"" rel=""nofollow"">OPPO R1C</a>",Thu Apr 02 19:43:36 +0800 2015,3
160,3827266977073913,3827257874997751,不学无术小年轻,,都有这样一个人，跟初恋分手半年了，还是十分想念！,"<a href=""http://app.weibo.com/t/feed/5sbFTP"" rel=""nofollow"">华为荣耀四核爱享</a>",Thu Apr 02 19:43:37 +0800 2015,3
161,3827267216105334,3827261046578526,雷暴中的闪电侠,,[赞][耶][ok][给力][围观][威武][馋嘴][可爱][鼓掌],"<a href=""http://app.weibo.com/t/feed/6ghA0p"" rel=""nofollow"">搜狗高速浏览器</a>",Thu Apr 02 19:44:33 +0800 2015,3
162,3827267337846830,3827261046578526,铁尺金不换诚实可靠小郎君,,回复@张崇自然:这么说奉先就2500我渠,"<a href=""http://app.weibo.com/t/feed/fkoop"" rel=""nofollow"">红米4G</a>",Thu Apr 02 19:45:03 +0800 2015,1
163,3827267518381697,3827261046578526,张崇自然,3827267337846830.0,回复@铁尺金不换诚实可靠小郎君:记得当时没有说奉先具体多少 但实际确实只有2000多,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone</a>",Thu Apr 02 19:45:46 +0800 2015,2
164,3827267916945844,3827261046578526,李战-追问司汤达,,请问各位网友，最后一图？？？,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 19:47:21 +0800 2015,2
165,3827268050757643,3827261046578526,李战-追问司汤达,,是哪位黑店精品,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 19:47:53 +0800 2015,2
166,3827268058991054,3827254091703924,王小七仔,,写呗,"<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>",Thu Apr 02 19:47:55 +0800 2015,3
167,3827268244132038,3827267953914924,叫我美少女-哦耶,,搞！？,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:48:39 +0800 2015,2
168,3827268395000183,3827267953914924,150加,,开学这么晚,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:49:15 +0800 2015,1
169,3827268432785189,3827267953914924,浅唱呐回01,,不是早就开学了吗,"<a href=""http://app.weibo.com/t/feed/4eF4vz"" rel=""nofollow"">华为Ascend P7</a>",Thu Apr 02 19:49:24 +0800 2015,3
170,3827268499428884,3827267953914924,天降熊狮,,"朋友你那是什么学校?开学真晚,还招生不?不招的话招不招门卫啥的,我去给你们打更。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 19:49:40 +0800 2015,2
171,3827268541678328,3827268378208626,大自然的新八姬,,woc好美,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 19:49:50 +0800 2015,2
172,3827268554273668,3827267953914924,妩媚小师傅,,读什么学科,"<a href=""http://app.weibo.com/t/feed/3Q8yH0"" rel=""nofollow"">华为Ascend P6</a>",Thu Apr 02 19:49:53 +0800 2015,3
173,3827268571322075,3827267953914924,小峰千金,,什么,"<a href=""http://app.weibo.com/t/feed/2trInO"" rel=""nofollow"">红米Note 4G</a>",Thu Apr 02 19:49:56 +0800 2015,3
174,3827268571323926,3827267953914924,蓝海评论指标室,,刚才在厕所摔了一跤，但没事。,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:49:57 +0800 2015,3
175,3827268729922547,3827268378208626,香凝酱,,这么晚吃饭容易胖[呵呵],"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Thu Apr 02 19:50:34 +0800 2015,3
176,3827268755783144,3827254091703924,大姑娘_小心情,,我也没写完呢，明天就要被老师批啦[可怜],"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 19:50:41 +0800 2015,3
177,3827268772574204,3827261046578526,Xiao馬马馬马馬,,唯有13,"<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>",Thu Apr 02 19:50:45 +0800 2015,2
178,3827268784914036,3827267953914924,寂寞孤独的神6120,,我们都月考了,"<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>",Thu Apr 02 19:50:48 +0800 2015,3
179,3827268868880386,3827264179003962,150加,,光凭这一点看不出来,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:51:08 +0800 2015,1
180,3827268999012035,3827257874997751,Lxq木木,,我也是?,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 02 19:51:39 +0800 2015,3
181,3827269023955912,3827261046578526,Arsenal_winson,,回复@李战-追问司汤达:皇马新人 达尼洛,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 19:51:45 +0800 2015,2
182,3827269061982322,3827268378208626,朕的腹肌是你随便摸的吗,,跟着美刺吃吃吃[求关注],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 02 19:51:54 +0800 2015,1
183,3827269082272013,3827261046578526,吳達裕,,9我不认识,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:51:59 +0800 2015,1
184,3827269094856045,3827254091703924,我微信号15687274086,,[good],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 02 19:52:02 +0800 2015,2
185,3827269099050762,3827261461899845,弓长海波-,,[花心][花心][花心][花心],,Thu Apr 02 19:52:03 +0800 2015,2
186,3827269120024237,3827267953914924,你猜这是谁1993,,就胡乱搞一下嘛，这么为难为什么?,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Thu Apr 02 19:52:08 +0800 2015,2
187,3827269175331771,3827261658492222,150加,,总会过去的,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:52:21 +0800 2015,1
188,3827269183219991,3827268378208626,切腹菌,3827269061982322.0,回复@朕的腹肌是你随便摸的吗:[偷乐],"<a href=""http://app.weibo.com/t/feed/3KeSKP"" rel=""nofollow"">WeicoPro</a>",Thu Apr 02 19:52:22 +0800 2015,0
189,3827269347196116,3827261046578526,皇马球迷网,3827267916945844.0,回复@李战-追问司汤达:达尼洛,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 19:53:02 +0800 2015,0
190,3827269372138867,3827261046578526,李战-追问司汤达,3827269023955912.0,回复@Arsenal_winson:thx,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 19:53:08 +0800 2015,2
191,3827269396608513,3827268378208626,-HongC-,,这是在哪啊,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 02 19:53:14 +0800 2015,3
192,3827269409921186,3827268378208626,魔法少女屈原,,wow美,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5</a>",Thu Apr 02 19:53:17 +0800 2015,1
193,3827269443504142,3827256617065240,150加,,先把语文学好啦亲,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:53:25 +0800 2015,1
194,3827269447701878,3827264179003962,萍萍35701,,越是有这种想法，证明你更爱她,"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Thu Apr 02 19:53:26 +0800 2015,3
195,3827269510652531,3827254091703924,150加,,我帮你,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Thu Apr 02 19:53:41 +0800 2015,1
196,3827269556004391,3827261046578526,刘仲mufc,,图拉姆[喵喵],"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Thu Apr 02 19:53:52 +0800 2015,2
197,3827269661547123,3827264179003962,lyb坦诚相爱,,说明不信任对方,"<a href=""http://app.weibo.com/t/feed/1KucM4"" rel=""nofollow"">荣耀3C</a>",Thu Apr 02 19:54:17 +0800 2015,3
198,3827269674139045,3827268378208626,西瓜就毛豆,,美,"<a href=""http://app.weibo.com/t/feed/yrOPq"" rel=""nofollow"">三星 GALAXY S5</a>",Thu Apr 02 19:54:20 +0800 2015,2
199,3827269712164353,3827261658492222,侯树丽865,,加油，完成学业后，找个好工作再赚回来！！没有熬不过的坎！！！,"<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>",Thu Apr 02 19:54:29 +0800 2015,3
200,3827269799812850,3827268378208626,胸毛前的红领巾更鲜艳了,,道理我都懂，但是晚饭在哪[doge],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Thu Apr 02 19:54:50 +0800 2015,2
201,3827269879818437,3827260395707436,我是一只北方的狼_67618,,请在微博上说话文明些!有点素质好吗！？,"<a href=""http://app.weibo.com/t/feed/e0WUS"" rel=""nofollow"">微博桌面</a>",Thu Apr 02 19:55:08 +0800 2015,3
202,3827270399858130,3827264179003962,孤独为后卍,,说明你没有安全感，,"<a href=""http://app.weibo.com/t/feed/158TxN"" rel=""nofollow"">荣耀3X畅玩版</a>",Thu Apr 02 19:57:13 +0800 2015,3
203,3827270685060855,3827268378208626,娄翠翠,,看饱了，顺便减肥,"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Thu Apr 02 19:58:20 +0800 2015,2
204,3827270869551551,3827268378208626,她没有影子,,天都黑透了！你还是夕阳！！,"<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>",Thu Apr 02 19:59:04 +0800 2015,2
205,3827271158778209,3827268378208626,半隻_,,把那个灯去掉就完美了,"<a href=""http://weibo.com/"" rel=""nofollow"">vivo</a>",Thu Apr 02 20:00:14 +0800 2015,2
206,3827271342924976,3827261658492222,赵娇要坚强,,加油,"<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>",Thu Apr 02 20:00:58 +0800 2015,3
207,3827271594984819,3827261658492222,芭樂弥生,,加油，找个便宜的地方，给家里节省点钱，努力打工，完成学业！！！,"<a href=""http://app.weibo.com/t/feed/503Oti"" rel=""nofollow"">魅族 MX4</a>",Thu Apr 02 20:01:58 +0800 2015,2
208,3827271595455380,3827261046578526,子辰老豆,3827269082272013.0,回复@吳達裕:皇马刚买的，黑店出品，达尼洛,"<a href=""http://app.weibo.com/t/feed/UySee"" rel=""nofollow"">华为麦芒3</a>",Thu Apr 02 20:01:58 +0800 2015,2
209,3827271725345706,3827268067552786,ousui727,,还是那么墨迹,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Thu Apr 02 20:02:29 +0800 2015,3
210,3827271821923609,3827268378208626,小神經仙儿,,好美 是哪里呢,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 6</a>",Thu Apr 02 20:02:52 +0800 2015,1
211,3827272069175260,3827261658492222,欧阳成稳,,阳光总在风雨后,"<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>",Thu Apr 02 20:03:51 +0800 2015,3
